
"愛国自動車学校","0154-36-1281","釧路市愛国東1-29-14"
"大阪都島自動車学校","06-6922-1131","大阪市都島区都島中通1-14-15"
"門真自動車教習所","06-6909-2301","門真市東田町14-10"
"関西自動車学院","072-426-0571","貝塚市麻生中535"
"岸和田自動車教習所","072-439-1441","岸和田市磯上町4-23-23"
"近畿自動車教習所","072-961-3861","東大阪市稲葉4-1-1"
"近鉄自動車学校","072-331-2424","松原市東新町1-17-36"
"光明池自動車教習所","0725-56-1000","和泉市和田町401-1"
"堺自動車教習所","072-227-6620","堺市堺区神南辺町4丁124番1"
"サンドライビングスクール吹田茨木","072-633-0581","摂津市桜町1-14-3"
"住の江ドライビングスクール","06-6681-0901","大阪市住之江区柴谷1-2-38"
"関目自動車学校","06-6911-1241","大阪市鶴見区緑3-2-2"
"泉南自動車教習所","072-483-5001","泉南市樽井5-43-3"
"泉北自動車教習所","072-292-4488","堺市南区鉢ヶ峯寺274"
"高石自動車スクール","072-263-1111","高石市綾園7-5-47"
"高槻自動車教習所","072-675-6563","高槻市日向町1-3"
"豊中自動車教習所","06-6853-0512","豊中市玉井町4-2-5"
"富田林モータースクール","0721-23-4500","富田林市寿町3-7-7"
"ネヤガワドライビングスクール","072-822-0464","寝屋川市寝屋南一丁目1番1号"
"阪急ドライビングスクール服部緑地","06-6863-6767","豊中市若竹町2-1-3"
"阪奈自動車教習所","072-872-0921","大東市平野屋新町2-2"
"阪和鳳自動車学校","072-271-1028","堺市西区鶴田町30番1号"
"枚方自動車教習所","072-857-6339","枚方市招提東町1-1-1"
"平野ドライビングスクール","06-6791-8521","大阪市平野区加美正覚寺4-3-21"
"藤井寺自動車教習所","072-953-5353","藤井寺市小山2-13-1"
"箕面自動車教習所","072-721-7385","箕面市半町2-17-1"
"守口自動車教習所","06-6901-2912","守口市佐太東町1-3-12"
"八戸ノ里ドライビングスクール","06-6781-1010","東大阪市御厨南1-4-38"
"八尾柏原ドライビングスクール","072-949-0001","八尾市志紀町南4-211"
"八尾自動車教習所","072-999-1234","八尾市高安町南7-21"

"アールドライバーズ西北","078-904-3600","西宮市山口町名来1225-1"
"相生自動車教習所","0791-22-0660","相生市那波野336"
"赤穂自動車教習所","0791-43-2529","赤穂市北野中359-6"
"網千自動車教習所","079-274-1839","姫路市網干区高田108"
"尼崎ドライブスクール","06-6481-8682","尼崎市北初島町13"
"伊川谷自動車学院","078-974-2877","神戸市西区伊川谷町長坂876"
"小野自動車教習所","0794-62-4875","小野市王子町806"
"加古川自動車教習所","079-438-2488","加古川市山手1-1-1"
"加西自動車学院","0790-44-0288","加西市殿原町620"
"春日自動車教習所","0795-74-0401","丹波市春日町黒井921"
"春日自動車教習所氷上校","0795-82-0356","丹波市氷上町横田5"
"香住自動車教習所","0796-36-1325","美方郡香美町香住区加鹿野1"
"加東自動車教習所","0795-46-1284","加東市松沢字依藤761-5"
"関西ドライビングスクール","079-264-4888","姫路市仁豊野字5丁目520番地"
"北須磨ドライビングスクール","078-741-6161","神戸市須磨区車字梨川750"
"杭瀬自動車学校","06-6481-0086","尼崎市杭瀬北新町3-2-3"
"港技研自動車教習所","078-302-8265","神戸市中央区港島９丁目１番"
"甲子園自動車教習所","0798-47-4881","西宮市高須町1-3-1"
"神戸ドライヴィングスクール","078-581-2222","神戸市北区緑町3-6-1"
"神戸西インター自動車学校","078-998-4545","神戸市西区見津が丘1丁目25番地"
"コベルコ教習所","078-935-3831","明石市大久保町八木740"
"篠山自動車教習所","079-552-0815","丹波篠山市池上569"
"三田自動車学院","079-562-2995","三田市志手原1147-1"
"ジェームス山自動車学院","078-751-1221","神戸市垂水区青山台5-4-3"
"ジェームス山自動車学院学園都市校","078-792-0008","神戸市西区学園東町8丁目1番地"
"西神自動車学院","078-918-3016","神戸市西区玉津町高津橋11-1"
"西播自動車教習所","079-298-5005","姫路市西今宿6-1-25"
"大陽猪名川自動車学校","072-766-8080","川辺郡猪名川町紫合字釘貫733番地"
"龍野自動車学院","0791-65-1788","たつの市神岡町大住寺字奈良谷1009-1"
"淡陽自動車教習所","0799-22-2447","洲本市物部1-17-52"
"土山自動車学院","079-492-1307","加古郡稲美町六分一字山中池1181"
"東播自動車教習所","079-435-7000","加古郡播磨町宮西1-2-5"
"豊岡自動車教習所","0796-22-6321","豊岡市日撫312"
"西脇自動車教習所","0795-22-2223","兵庫県西脇市板波700"
"播磨自動車教習所","079-448-5100","高砂市春日野町2-60"
"阪神自動車学院","072-781-8031","伊丹市池尻7-193"
"阪神ライディングスクール","06-6401-7500","尼崎市大物町1-1-1"
"姫路中央自動車学院","079-281-1955","姫路市本町68番地"
"姫路南自動車学院","079-246-1221","姫路市白浜町宇佐崎中1丁目200"
"兵庫県山陽自動車教習所","079-223-2087","姫路市北条字川原前986"
"兵庫県自動車学校明石校","078-911-6681","明石市荷山町1649-4"
"兵庫県自動車学校西宮本校","0798-67-3761","西宮市深津町4-30"
"兵庫県自動車学校姫路校","079-253-2118","姫路市花田町一本松25"
"兵庫県洲本自動車教習所","0799-22-1674","洲本市塩屋2-1-57"
"廣野自動車教習所","0794-82-2216","三木市別所町小林734"
"福崎インター自動車学校","0790-22-5840","神崎郡福崎町山崎20"
"平和台自動車学院","078-621-1246","神戸市長田区高取山町2-23-1"
"ポートアイランドドライビングスクール","078-304-5008","神戸市中央区港島１丁目1-6"
"北播ドライビングスクール","0795-32-0560","多可郡多可町中区牧野143-11"
"三原自動車教習所","0799-54-0210","南あわじ市賀集八幡358"
"武庫川自動車学園","06-6431-5267","尼崎市西昆陽4-1-13"
"山崎自動車教習所","0790-62-1852","宍粟郡山崎町千本屋169"
"リエゾンドライビングスクール","078-857-0055","神戸市東灘区向洋町東4丁目2"
"RICS PRO CAR SCHOOL","078-858-9050","神戸市東灘区向洋町西6丁目20番3"
"六甲アイランドカースクール","078-857-0222","神戸市東灘区向洋町西6丁目8"
"和田山自動車教習所","079-672-2837","朝来市和田山町土田727"

"香芝自動車学校","0745-52-0661","香芝市別所88-1"
"橿原中央自動車学校","0744-22-6680","橿原市葛本町159"
"春日自動車学校","0742-23-1531","奈良市肘塚町164"
"葛城自動車学校","0745-77-4396","香芝市瓦口2226"
"桜井自動車教習所","0744-42-3458","桜井市大字吉備295-1"
"奈良交通自動車教習所","0743-54-3322","大和郡山市井戸野町385"
"奈良自動車学校","0742-45-4666","奈良市西大寺竜王町2-2-1"
"法隆寺自動車教習所","0743-57-2610","生駒郡安堵町西安堵474"

"有田自動車学校","0737-52-4415","有田郡有田川町明王寺112"
"岩出自動車学院","0736-61-5700","岩出市中島1008-6"
"紀伊風土記の丘カースクール","073-474-1123","和歌山市岩橋57の1"
"塩屋自動車学校","073-444-1168","和歌山市塩屋6丁目2番81号"
"新開自動車教習所","0736-34-1516","橋本市隅田町下兵庫863"
"ソト浜自動車学校","0737-82-4359","有田市港町839"
"田辺自動車学校","0739-22-3990","田辺市新庄町2070-5"
"ドライビング・スクールかいなん","073-483-4488","海南市且来1381-1"
"那智勝浦自動車教習所","0735-54-1520","東牟婁郡那智勝浦町宇久井1680-1"
"南海橋本自動車学校","0736-32-1777","橋本市野88"
"マジオドライバーズスクール和歌山校","073-455-0464","和歌山市市小路425"
"みなべ自動車学校","0739-72-2533","日高郡みなべ町芝519"
"和歌山県紀北自動車学校","0736-42-2826","橋本市高野口町大野250"
"和歌山県御坊自動車学校","0738-22-2380","日高郡美浜町大字吉原958"
"和歌山県自動車学校","073-461-1551","和歌山市園部1257"

"イナバ自動車学校","0857-31-2111","鳥取市里仁97番地1"
"山陰中央自動車学校","0859-22-4171","米子市両三柳3027-5"
"鳥取県倉吉自動車学校","0858-37-3531","東伯郡北栄町西園866"
"鳥取県自動車学校","0858-28-1121","倉吉市西倉吉町137"
"鳥取県中央自動車学校","0858-26-1151","倉吉市福庭町1丁目97番地"
"鳥取県東部自動車学校","0857-22-7207","鳥取市松並町3-122"
"日本海自動車学校","0857-28-2311","鳥取市湖山町東4丁目55"
"米子自動車学校","0859-33-1231","米子市旗ヶ崎2丁目15番1号"
"米子西部自動車学校","0859-27-2421","米子市二本木250-1"

"出雲高等自動車教習所","0853-21-5653","出雲市上塩冶町2486"
"出雲自動車学校","0853-21-3531","出雲市塩冶町278番地1"
"石見自動車教習所","0855-95-1141","邑智郡邑南町中野3605-5"
"木次自動車教習所","0854-42-0368","雲南市木次町里方489-1"
"島根自動車学校","0852-21-0050","松江市西津田5丁目23番23号"
"浜田自動車教習所","0855-22-2375","浜田市河内町1931"
"平田自動車教習所","0853-62-2155","出雲市国富町843番地3"
"益田ドライビングスクール","0856-31-5050","益田市安富町3330-1"
"松江城北自動車教習所","0852-22-2681","松江市春日町698"
"松江浜乃木自動車教習所","0852-21-0392","松江市浜乃木3丁目5番2号"
"安来自動車教習所","0854-28-8301","安来市荒島町1774-3"

"稲荷自動車教習所","086-287-2551","岡山市北区小山544"
"岡山自動車学校","086-277-7141","岡山市中区円山646"
"岡山自動車教習所","086-279-1212","岡山市中区土田320"
"笠岡自動車学校","0865-62-5161","笠岡市十番町1番2"
"旭東自動車教習所","0869-22-0162","瀬戸内市邑久町豆田1083"
"倉敷自動車学校","086-462-1810","倉敷市中庄1822"
"倉敷自動車教習所","086-465-9222","倉敷市中島2236-100"
"倉敷マスカット自動車学校","086-463-1717","倉敷市松島1109"
"クラボウドライビングスクール","086-422-3500","倉敷市北浜町6-1"
"勝英自動車学校","0868-38-6655","勝田郡勝央町平1227-6"
"新倉敷自動車学校","086-528-0001","倉敷市玉島勇崎1141"
"大和自動車教習所","086-277-7101","岡山市海吉1424"
"高梁自動車教習所","0866-26-0033","高梁市高倉町田井1467-5"
"玉野自動車教習所","0863-71-0611","玉野市用吉1697-1"
"津山自動車学校","0868-22-4471","津山市林田625"
"新見自動車教習所","0867-72-1115","新見市西方2929-2"
"沼自動車学校","0868-22-8148","津山市沼121"
"備前自動車岡山教習所","086-272-5161","岡山市中区清水418番地"
"備前自動車備前教習所","0869-66-9212","備前市大内946"
"真庭自動車学校","0867-42-6161","真庭市目木1447"

"芦田川自動車学校","084-955-1512","福山市御幸町森脇250"
"江田島自動車学校","0823-42-1345","江田島市江田島町鷲部4-3-23"
"海田自動車学校","082-822-4011","安芸郡海田町蟹原1-4-73"
"可部自動車学校","082-815-5555","広島市安佐北区可部南1-6-17"
"賀茂自動車学校","0824-22-1100","東広島市西条中央3-7-13"
"呉自動車学校","0823-73-3000","呉市広駅前2-2-33"
"高陽自動車学校","082-844-7311","広島市安佐北区上深川町125"
"コスモドライビングスクール","084-941-2500","福山市大門町5-5-3"
"山陽自動車学校","084-941-5060","福山市蔵王町3815"
"竹原自動車学校","0846-22-2218","竹原市中央4-9-1"
"中国自動車学校","082-251-8221","広島市南区宇品東3-1-50"
"テクノ自動車学校","082-854-4000","安芸郡熊野町5640-1"
"道祖園自動車学校","082-429-2500","東広島市八本松町原10706-1"
"東洋自動車学校","084-922-2895","福山市北本庄4-6-1"
"沼田自動車学校","082-848-2222","広島市安佐南区伴西1-1-1"
"廿日市自動車学校","0829-34-4290","廿日市市住吉2-8-1"
"東広島自動車学校","082-425-1110","東広島市西条町郷曽1127-22"
"備南自動車学校","084-933-2752","福山市南今津町153"
"広島県尾道自動車学校","0848-44-1613","尾道市向東町8893-1"
"広島県府中自動車学校","0847-41-3065","府中市土生町1488-1"
"広島県三次自動車学校","0824-62-3145","三次市畠敷町1880-11"
"広島中央自動車学校","082-232-6416","広島市西区観音新町2-10-17"
"フタバ自動車学校","084-951-3111","福山市瀬戸町長和910-1"
"三原自動車学校","0848-66-4611","三原市小泉町小原山10160-4"
"三次インター自動車学校","0824-62-5011","三次市東酒屋町545"
"ロイヤルドライビングスクール","084-933-4101","福山市松永町4-15-31"
"ロイヤルドライビングスクール広島","082-823-5112","広島市安芸区船越南5-2-4"
"早稲田自動車学園","082-277-9125","広島市西区井口1-3-20"

"アイルモータースクール下関","0832-87-0018","下関市菊川町大字吉賀1588"
"岩国自動車学校","0827-41-0987","岩国市錦見7-1-40"
"宇部中央自動車学校","0836-31-1717","宇部市西琴芝1-8-31"
"大島自動車学校","0820-72-0039","大島郡周防大島町大字久賀1007"
"山陽自動車学校","0832-45-0161","下関市長府高場町1-1"
"長門自動車学校","0837-22-0911","長門市東深川1188-17"
"西日本自動車学校","0836-41-6611","宇部市大字妻崎開作934-1"
"早鞆自動車学校","0832-58-1034","下関市安岡本町3-20-1"
"光自動車学校","0833-77-3600","光市大字立野843"
"山口県厚狭自動車学校","0836-72-0357","山陽小野田市大字鴨庄69-1"
"山口県宇部自動車学校","0836-51-9090","宇部市大字沖宇部1"
"山口県小郡自動車学校","083-972-1058","山口市小郡下郷768"
"山口県玖西自動車学校","0827-84-0270","岩国市周東町上久原11-2"
"山口県下松自動車学校","0833-46-0324","下松市大字切山296-2"
"山口県高等自動車学校","0835-22-3710","防府市大字浜方58"
"山口県下関自動車学校","083-223-8157","下関市後田町4-16-1"
"山口県周南自動車学校","0834-25-0030","周南市大字栗屋1041-2"
"山口県南陽自動車学校","0834-63-0193","周南市新田2-6-1"
"山口県萩自動車学校","0838-25-7000","萩市大字江向46-1"
"山口県柳井自動車学校","0820-22-0468","柳井市柳井1697-2"
"山口県湯田自動車学校","083-924-4611","山口市葵2-4-55"
"山口そうごう自動車学校","083-922-5241","山口市大内千坊6丁目8番10号"

"阿南自動車学校","0884-22-2113","阿南市西路見町姥1-1"
"阿北自動車教習所","088-696-2240","阿波市吉野町柿原字植松203番地3"
"阿波自動車学校","0883-35-4145","阿波市阿波町東条180番地"
"石井自動車学校","088-674-2249","名西郡石井町石井字重松9-2"
"海部自動車学校","0884-73-3311","海部郡海陽町高園字中ケイ20番地"
"鴨島自動車学校","0883-24-2960","吉野川市鴨島町鴨島636-1"
"北島自動車学校","088-698-5588","板野郡北島町鯛浜字中須8"
"小松島自動車教習所","0885-32-3600","小松島市中郷町字西野1-1"
"千松自動車教習所","088-632-0472","徳島市北佐古二番町3-17"
"徳島第一自動車教習所","088-662-1343","徳島市論田町本浦下73"
"徳島中央自動車教習所","088-623-0003","徳島市城東町1-7-42"
"鳴門自動車教習所","088-685-3242","鳴門市大津町矢倉四の越52"
"広沢自動車学校","088-631-0321","徳島市南田宮2-4-3"
"三加茂自動車学校","0883-82-2160","三好郡東みよし町加茂1832番地"
"脇町自動車学校","0883-52-3755","美馬市脇町馬木787-2"

"香川県中央自動車学校","087-847-3535","高松市東山崎町200-1"
"香川自動車学校","087-889-0181","高松市香川町浅野906"
"観音寺自動車学校","0875-25-2112","観音寺市出作町868-1"
"関西自動車学院","087-845-2401","高松市牟礼町大町2435"
"琴平ドライビングスクール","0877-73-5353","仲多度郡まんのう町羽間1887"
"坂出自動車学校","0877-46-5658","坂出市西大浜北1-4-1"
"寒川自動車学校","0879-43-2546","さぬき市寒川町石田西1905-6"
"白鳥自動車学校","0879-25-3266","東かがわ市湊1596"
"高瀬自動車学校","0875-72-5623","三豊市高瀬町下勝間680-3"
"高松自動車学校","087-867-7439","高松市上天神646"
"多度津自動車学校","0877-33-3535","仲多度郡多度津町幸町3-7"
"ハッピードライビングスクール","087-885-2121","高松市成合町931-1"
"丸亀自動車学校","0877-56-8620","丸亀市飯山町西坂元585"
"三豊自動車学校","0875-25-4567","観音寺市柞田町乙1683"
"屋島自動車学校","087-841-2171","高松市春日町1304-3"

"石原自動車教習所","089-972-1010","松山市空港通4-8-12"
"今治自動車教習所","0898-48-0080","今治市東村南1-1-1"
"今治中央自動車教習所","0898-32-0125","今治市小泉5-11-21"
"宇摩自動車教習所","0896-58-2949","四国中央市川之江町4087-30"
"宇和自動車教習所","0894-62-2210","西予市宇和町上松葉420"
"宇和島自動車学校","0895-22-4671","宇和島市伊吹町968-1"
"愛媛自動車学校","089-925-5011","松山市吉藤2-2-38"
"大洲自動車教習所","0893-25-0311","大洲市新谷甲1177"
"くま高原ドライビングスクール","0892-21-1155","上浮穴郡久万高原町上野尻甲685"
"西条ドライビングスクール","0898-64-3018","西条市石田284"
"四国中央自動車学校","0896-24-2128","四国中央市具定町660"
"城西自動車学校","089-925-0105","松山市中央1-1-41"
"第一自動車教習所","089-932-1151","松山市朝生田町4-4-32"
"中央新居浜自動車学校","0897-33-4851","新居浜市清水町12-94"
"新居浜自動車教習所","0897-43-6021","新居浜市萩生2750"
"はしはま自動車教習所","0898-41-9059","今治市内堀2-1-15"
"南宇和自動車教習所","0895-72-0593","南宇和郡愛南町城辺甲531"
"八幡浜自動車教習所","0894-36-0777","八幡浜市保内町宮内1-182-1"

"安芸自動車学校","0887-34-3181","安芸市川北甲2100"
"高知県自動車学校","088-845-1411","高知市一宮中町3-1-2"
"高知自動車学校","088-844-3188","高知市本宮町223"
"高知中央自動車学校","088-883-3251","高知市江陽町4-50"
"高知ニュードライバー学院","088-892-1414","吾川郡いの町枝川282"
"四万十自動車学校","0880-37-1919","四万十市具同5927-1"
"新土佐自動車学校","088-852-6001","土佐市蓮池2057"
"宿毛自動車学校","0880-63-3135","宿毛市和田1050"
"須崎自動車学校","0889-42-0655","須崎市多ノ郷甲4481"
"東部自動車学校","0887-56-0611","香南市野市町西野2135"
"南国自動車学校","088-864-3125","南国市小籠81-3"

"アイルモータースクール博多の森","092-935-6500","糟屋郡志免町王子1-28-16"
"アイルモータースクール豊前","0979-82-2044","豊前市大字松江1381-1"
"アイルモータースクール門司","093-481-1111","北九州市門司区大字畑120"
"飯塚自動車学校","0948-22-3790","飯塚市川津95"
"うきは市立自動車学校","0943-77-3153","うきは市浮羽町浮羽469-1"
"大牟田中央自動車学校","0944-56-8193","大牟田市下白川町2-341"
"小郡自動車学校","0942-72-3141","小郡市小郡679"
"おんが自動車学校","093-293-2311","遠賀郡遠賀町大字今古賀81-5"
"苅田自動車学校","093-434-0835","京都郡苅田町大字集2637"
"北方自動車学校","093-961-1431","北九州市小倉南区葉山町2-7-1"
"久留米自動車学校","0942-22-1236","久留米市上津町2192"
"久留米第一自動車学校","0942-43-7512","久留米市山本町豊田1358-1"
"黒崎ドライビングスクール","093-631-2431","北九州市八幡西区鳴水町14-1"
"古賀自動車学校","092-942-5431","古賀市千鳥5-4-5"
"小倉自動車学校","093-931-6500","北九州市小倉北区霧ヶ丘1-16-1"
"城野自動車学校","093-921-7081","北九州市小倉北区霧ヶ丘1-15-1"
"瀬高自動車学校","0944-62-4184","みやま市瀬高町長田3539-4"
"大善寺自動車学校","0942-26-4121","久留米市大善寺南1-3-3"
"田川自動車学校","0947-26-1201","田川郡糸田町1870-53"
"筑後自動車学校","0942-52-3116","筑後市大字久富1133"
"筑紫野自動車学校","092-710-2188","筑紫野市大字筑紫120番地1"
"ドライビングスクール折尾","093-691-3383","北九州市八幡西区自由ヶ丘2-2"
"西鉄自動車学校","092-581-7761","大野城市山田3-12-1"
"西港自動車学校","093-571-3123","北九州市小倉北区西港町15-5"
"直方自動車学校","0949-22-3155","直方市大字赤地1"
"東福岡自動車学校","092-681-0835","福岡市東区舞松原1-14-1"
"福岡県自動車学校","092-871-0826","福岡市城南区田島6-12-26"
"福岡市自動車学校","092-681-2531","福岡市東区下原5-884"
"マイマイスクール笹丘","092-715-0101","福岡市中央区笹丘1-28-74"
"マイマイスクール花畑","092-565-0101","福岡市南区花畑4-8-1"
"南福岡自動車学校","092-581-2231","大野城市下大利3-2-20"
"宗像自動車学校","0940-62-3711","宗像市池田1732"
"姪浜ドライビングスクール","092-881-1234","福岡市西区姪の浜1-1-67"
"モータースクールいとうづの森","093-651-4581","北九州市小倉北区泉台4-6-1"
"柳川自動車学校","0944-72-5371","柳川市大和町豊原100"
"八幡自動車学校","093-691-5131","北九州市八幡西区御開3-38-1"
"八女中央自動車学校","0943-23-5175","八女市平田388"
"レインボーモータースクール福岡","092-963-1421","糟屋郡新宮町美咲1-5-53"

"伊万里自動車学校","0955-23-5288","伊万里市立花町939-2"
"大町自動車学校","0952-50-9799","杵島郡大町町大字福母2405"
"大町自動車学校鍋島校","0952-50-9799","佐賀市鍋島町大字八戸溝1424"
"鹿島自動車学校","0954-63-4164","鹿島市大字高津原161-1"
"唐津自動車学校","0955-78-1011","唐津市山本1415"
"基山ドライビングスクール","0942-92-1515","三養基郡基山町小倉1700"
"佐賀城北自動車学校","0952-32-0533","佐賀市新中町7-3"
"多久自動車学校","0952-76-2050","多久市東多久町大字別府1980"
"武雄自動車学校","0954-22-3196","武雄市朝日町大字甘久1483"
"虹の松原自動車学校","0955-77-1031","唐津市松南町2-6"
"富士自動車学校","0952-51-0150","佐賀郡富士町大字内野442-4"
"南佐賀自動車学校","0952-22-1278","佐賀市南佐賀1-19-1"
"南鳥栖自動車学院","0942-82-7855","鳥栖市酒井西町630-1"

"あたご自動車学校","095-826-6464","長崎市星取1-1-28"
"諫早自動車学校","0957-26-2429","諫早市小船越町920-4"
"浦上自動車学校","095-856-0181","長崎市赤迫3-19-1"
"雲仙自動車学校","0957-63-1155","島原市荻原2-5248-1"
"川棚自動車学校","0956-82-5155","東彼杵郡川棚町百津郷296-37"
"共立自動車学校・江迎","0956-65-3171","佐世保市鹿町町深江潟150-2"
"共立自動車学校・大野","0956-49-4244","佐世保市瀬戸越4-5-19"
"共立自動車学校・日野","0956-47-2124","佐世保市椎木町320"
"五島自動車学校","0959-73-5121","五島市浜町424-3"
"佐世保中央自動車学校","0956-32-2500","佐世保市沖新町5-10"
"島原自動車学校","0957-62-5271","島原市梅園町丁2870"
"新西海自動車学校","0959-27-0136","西海市西彼町上岳郷1238-3"
"大塔自動車学校","0956-31-9177","佐世保市大塔町27"
"長崎自動車学校","095-838-2251","長崎市矢上町7-11"
"ヒューマンスクール早岐","0956-38-2126","佐世保市早岐3-12-6"
"ヒューマンスクール松浦","0956-72-0107","松浦市調川町下免81-4"
"本原自動車学校","095-844-6417","長崎市高尾町8-41"

"阿蘇自動車学校","0967-22-0737","阿蘇郡一の宮町宮地4507-3"
"天草自動車学校","0969-22-5281","天草市亀場町亀川70-4"
"荒尾自動車学園","0968-62-0829","荒尾市万田946-1"
"牛深自動車学校","0969-72-4116","天草市久玉町南神鳴子5532"
"大矢野自動車学校","0964-56-2033","上天草市大矢野町中2443-2"
"上熊本三陽自動車学校","096-322-4161","熊本市西区上熊本3-26-3"
"菊池自動車学校","0968-24-2121","菊池市木柑子1427"
"菊陽自動車学校","096-232-2301","菊池郡菊陽町大字原水1430"
"熊本ドライビングスクール","096-338-6956","熊本市北区楠6-6-25"
"熊本バス自動車学校","096-282-1155","上益城郡御船町木倉215-1"
"熊本南自動車学校","0964-22-0856","宇土市松山町2300"
"三陽自動車学校","096-356-3400","熊本市西区田崎2-1-11"
"城北自動車学校","0968-38-2851","菊池市泗水町吉富300-39"
"大洋自動車学校","0968-74-1314","玉名市向津留532"
"大洋第二自動車学校","0968-74-1003","玉名市築地761"
"多良木自動車学園","0966-42-2447","球磨郡多良木町黒肥地310"
"中央自動車学校","096-344-1131","熊本市中央区坪井6-10-1"
"寺原自動車学校","096-353-2111","熊本市中央区壺川2-3-78"
"中球磨モータースクール","0966-45-1155","球磨郡あさぎり町免田西381"
"人吉自動車学校","0966-23-3294","人吉市鶴田町875"
"水俣自動車学校","0966-63-3264","水俣市山手町1-8-1"
"八代自動車学校","0965-35-8000","八代市井上町91"
"八代ドライビングスクール","0965-32-8135","八代市平山新町5338"

"宇佐自動車学校","0978-38-2111","宇佐市大字長洲2400"
"大分県自動車学校","097-549-1115","大分市賀来北1-11-6"
"大分自動車学校","097-569-4003","大分市大字津守564-4"
"大分自動二輪車教習所","097-520-1254","大分市大字松岡1950"
"大分東自動車学校","097-521-0033","大分市大字皆春531-1"
"亀の井自動車学校・臼杵","0972-62-5195","臼杵市大字井村1800"
"亀の井自動車学校・竹田","0974-63-2233","竹田市大字植木740"
"亀の井自動車学校・鶴崎","097-521-2121","大分市大字鶴瀬454"
"亀の井自動車学校・別府","0977-66-4177","別府市上人本町4-10"
"杵築自動車学校","0978-63-3911","杵築市大字日野2893"
"玖珠自動車教習所","0973-72-0573","玖珠郡玖珠町大字塚脇52-2"
"国東自動車学校","0978-72-0399","国東市国東町北江4398"
"佐伯自動車学校","0972-22-2581","佐伯市新女島6785"
"豊の里自動車学校","0978-22-3115","豊後高田市新地1675-1"
"中津自動車学校","0979-22-3531","中津市大字大新田368-2"
"日田自動車学校","0973-22-6236","日田市桃山町2441"
"三重自動車学校","0974-22-0020","豊後大野市三重町内田1280"

"梅田学園自動車学校　生目","0985-48-0111","宮崎市大字跡江2370"
"梅田学園自動車学校　清武","0985-85-2474","宮崎市清武町今泉甲3567-1"
"梅田学園自動車学校　小林","0984-44-0271","小林市野尻町三ヶ野山2290"
"梅田学園自動車学校　佐土原","0985-73-5510","宮崎市佐土原町下田島19220番地"
"梅田学園自動車学校　日南","0987-27-1500","日南市上方2489"
"梅田学園自動車学校　延岡","0982-32-6378","延岡市愛宕町3-4569-1"
"梅田学園自動車学校　日ノ出","0985-24-6755","宮崎市日ﾉ出町95-1"
"延陵自動車学校","0982-33-5683","延岡市松山町1221"
"警友自動車学校","0986-38-1001","都城市都北町7333"
"高鍋自動車学校","0983-23-0612","児湯郡高鍋町大字持田1700"
"ナカムラ自動車学校","0986-21-2000","都城市五十町4540-3"

"あいら自動車学校","0995-62-7111","姶良市加治木町木田1396-5"
"阿久根自動車教習所","0966-72-0555","阿久根市塩浜町1-155"
"奄美自動車学校","0997-52-5611","奄美市名瀬平田町30-25"
"出水自動車教習所","0996-62-3000","出水市上知識町450"
"指宿中央自動車学校","0993-22-4045","指宿市十町1680"
"入来ドライビングスクール","0996-44-2170","薩摩川内市入来町副田5885"
"大口自動車学校","0995-22-0842","伊佐市大口原田1160"
"加世田自動車学校","0993-53-2555","南さつま市加世田唐仁原1245"
"鹿屋寿自動車学校","0994-43-2627","鹿屋市札元1-13-30"
"鹿屋自動車学校","0994-43-4141","鹿屋市今坂町10115"
"霧島マキゾノ自動車学校","0995-76-1155","霧島市牧園町宿窪田1332"
"空港自動車学校","0995-42-8583","霧島市隼人町内2352-1"
"串木野自動車教習所","0996-32-9222","いちき串木野市西塩田町63-2"
"国分隼人自動車学校","0995-42-6111","霧島市隼人町真孝123"
"志布志自動車学校","099-472-1325","志布志市志布志町安楽6349"
"シブシ昭和自動車学校","099-472-0370","志布志市志布志町帖7041"
"田上自動車学校","099-264-0211","鹿児島市田上4-25-1"
"谷山中央自動車学校","099-267-1511","鹿児島市上福元町6870"
"種子島自動車学校","0997-22-1600","西之表市西之表16482"
"玉里自動車学校","099-226-5050","鹿児島市下伊敷1-10-2"
"知覧高等自動車学校","0993-85-3205","南九州市知覧町東別府19552"
"徳之島自動車学校","0997-82-0139","大島郡徳之島町亀津58"
"南海自動車学校","0993-72-1061","枕崎市立神北町496"
"福崎自動車学校","0996-22-6188","薩摩川内市平佐町3333"
"マキオドライビングスクール","0996-72-1026","阿久根市赤瀬川1505"
"マジオドライバーズスクール鹿児島校","099-226-1234","鹿児島市冷水町32-1"
"南九州自動車学校","0996-25-2121","薩摩川内市平佐町4860"
"南日本自動車学校","099-261-8200","鹿児島市光山1丁目5番2号"
"宮之城自動車学校","0996-53-0432","薩摩郡さつま町時吉1904"
"吉野自動車学校","099-243-0073","鹿児島市下田町628"

"安ゲ名自動車学校","098-973-3342","うるま市字大田30"
"天久ドライビングスクール","098-868-4660","那覇市字天久1044"
"糸満自動車学校","098-992-2138","糸満市字糸満2278"
"カデナ自動車学校","098-956-2363","中頭郡読谷村字楚辺1512"
"川畑自動車学校","098-933-3946","沖縄市南桃原1-22-1"
"北丘自動車学校","098-972-3188","うるま市字昆布1841-22"
"宜野湾自動車学校","098-892-2310","宜野湾市愛知1-1-2"
"コザ自動車学校","098-937-3711","沖縄市松本7-18-22"
